subid,session,run,trial,trial_type,side,response,correct,strength,response_time,cumulative_response_time,fixation_onset,fixation_dur,stim_onset,stim_dur,blank_onset,blank_dur,mask_onset,mask_dur,response_onset,response_dur,go_side,Staircase_stimulus,Presentation Duration
p09,1,2,24,nogo,left,NA,1,weak,NA,NA,210.8,0.2,211.05,0.2,211.25,0.03333333333333333,211.28333333333333,0.016666666666666666,211.3,1.3,right,12,0.21333099906769348
p09,1,2,25,Rest,Rest,Rest,Rest,Rest,Rest,Rest,212.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,26,nogo,left,NA,1,weak,NA,NA,214.4,0.2,214.65,0.2,214.85,0.03333333333333333,214.88333333333333,0.016666666666666666,214.9,1.3,right,12,0.2133081256179139
p09,1,2,27,go,right,right,1,weak,0.676,223.943,216.2,0.2,216.45,0.2,216.65,0.03333333333333333,216.68333333333334,0.016666666666666666,216.7,1.3,right,12,0.21341164264595136
p09,1,2,28,nogo,left,NA,1,weak,NA,NA,218.0,0.2,218.25,0.2,218.45,0.03333333333333333,218.48333333333332,0.016666666666666666,218.5,1.3,right,12,0.21318466763113975
p09,1,2,29,go,right,right,1,strong,0.516,227.392,219.8,0.2,220.05,0.016666666666666666,220.06666666666666,0.03333333333333333,220.1,0.2,220.3,1.3,right,12,0.017727510923577938
p09,1,2,30,catch,NA,right,1,catch,0.516,229.045,221.6,0.2,221.85,0.0,221.85,0.0,221.85,0.25,222.1,1.3,right,12,1.7594964447198436e-05
p09,1,2,31,catch,NA,right,1,catch,0.8,230.983,223.4,0.2,223.65,0.0,223.65,0.0,223.65,0.25,223.9,1.3,right,12,1.7301714251516387e-05
p09,1,2,32,go,right,right,1,weak,0.214,232.298,225.2,0.2,225.45,0.2,225.65,0.03333333333333333,225.68333333333334,0.016666666666666666,225.7,1.3,right,12,0.21332044208975276
p09,1,2,33,Rest,Rest,Rest,Rest,Rest,Rest,Rest,227.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,34,nogo,left,right,0,strong,0.392,236.103,228.8,0.2,229.05,0.016666666666666666,229.06666666666666,0.03333333333333333,229.1,0.2,229.3,1.3,right,12,0.0177682725880004
p09,1,2,35,go,right,right,1,strong,0.498,237.916,230.6,0.2,230.85,0.016666666666666666,230.86666666666667,0.03333333333333333,230.9,0.2,231.1,1.3,right,12,0.01762282090203371
p09,1,2,36,Rest,Rest,Rest,Rest,Rest,Rest,Rest,232.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,37,nogo,left,NA,1,weak,NA,NA,234.2,0.2,234.45,0.2,234.65,0.03333333333333333,234.68333333333334,0.016666666666666666,234.7,1.3,right,12,0.21329404964853893
p09,1,2,38,go,right,right,1,strong,0.445,243.392,236.0,0.2,236.25,0.016666666666666666,236.26666666666668,0.03333333333333333,236.3,0.2,236.5,1.3,right,12,0.017884985838463763
p09,1,2,39,nogo,left,right,0,strong,0.658,245.312,237.8,0.2,238.05,0.016666666666666666,238.06666666666666,0.03333333333333333,238.1,0.2,238.3,1.3,right,12,0.017720766190905124
p09,1,2,40,Rest,Rest,Rest,Rest,Rest,Rest,Rest,239.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,41,go,right,right,1,strong,0.356,248.637,241.4,0.2,241.65,0.016666666666666666,241.66666666666666,0.03333333333333333,241.7,0.2,241.9,1.3,right,12,0.01779495828304789
p09,1,2,42,Rest,Rest,Rest,Rest,Rest,Rest,Rest,243.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,43,nogo,left,right,0,strong,0.48,252.387,245.0,0.2,245.25,0.016666666666666666,245.26666666666668,0.03333333333333333,245.3,0.2,245.5,1.3,right,12,0.01760258669310133
p09,1,2,44,catch,NA,right,1,catch,0.694,254.254,246.8,0.2,247.05,0.0,247.05,0.0,247.05,0.25,247.3,1.3,right,12,1.7594964447198436e-05
p09,1,2,45,nogo,left,NA,1,strong,NA,NA,248.6,0.2,248.85,0.016666666666666666,248.86666666666667,0.03333333333333333,248.9,0.2,249.1,1.3,right,12,0.017784987801860552
p09,1,2,1,nogo,left,right,0,strong,0.427,261.668,252.6,0.2,252.85,0.016666666666666666,252.86666666666667,0.03333333333333333,252.9,0.2,253.1,1.3,right,12,0.017779122816136805
p09,1,2,2,catch,NA,right,1,catch,0.498,263.392,254.4,0.2,254.65,0.0,254.65,0.0,254.65,0.25,254.9,1.3,right,12,1.730171061353758e-05
p09,1,2,3,go,right,right,1,strong,0.463,265.063,256.2,0.2,256.45,0.016666666666666666,256.46666666666664,0.03333333333333333,256.5,0.2,256.7,1.3,right,12,0.01784657017196878
p09,1,2,4,nogo,left,NA,1,weak,NA,NA,258.0,0.2,258.25,0.2,258.45,0.03333333333333333,258.48333333333335,0.016666666666666666,258.5,1.3,right,12,0.21328877115956857
p09,1,2,5,nogo,left,NA,1,weak,NA,NA,259.8,0.2,260.05,0.2,260.25,0.03333333333333333,260.28333333333336,0.016666666666666666,260.3,1.3,right,12,0.21338671644843998
p09,1,2,6,go,right,right,1,strong,0.356,270.468,261.6,0.2,261.85,0.016666666666666666,261.8666666666667,0.03333333333333333,261.9,0.2,262.1,1.3,right,12,0.017746278885169886
p09,1,2,7,nogo,left,right,0,strong,0.32,272.139,263.4,0.2,263.65,0.016666666666666666,263.6666666666667,0.03333333333333333,263.7,0.2,263.9,1.3,right,12,0.017792905535316095
p09,1,2,8,nogo,left,right,0,strong,0.321,273.846,265.2,0.2,265.45,0.016666666666666666,265.46666666666664,0.03333333333333333,265.5,0.2,265.7,1.3,right,12,0.017790852791222278
p09,1,2,9,go,right,right,1,strong,0.587,275.819,267.0,0.2,267.25,0.016666666666666666,267.26666666666665,0.03333333333333333,267.3,0.2,267.5,1.3,right,12,0.017633377879974432
p09,1,2,10,Rest,Rest,Rest,Rest,Rest,Rest,Rest,268.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,11,go,right,right,1,strong,0.374,279.232,270.6,0.2,270.85,0.016666666666666666,270.8666666666667,0.03333333333333333,270.9,0.2,271.1,1.3,right,12,0.017876481604616856
p09,1,2,12,go,right,right,1,weak,0.232,280.992,272.4,0.2,272.65,0.2,272.85,0.03333333333333333,272.8833333333333,0.016666666666666666,272.9,1.3,right,12,0.21313716123404447
p09,1,2,13,nogo,left,NA,1,weak,NA,NA,274.2,0.2,274.45,0.2,274.65,0.03333333333333333,274.68333333333334,0.016666666666666666,274.7,1.3,right,12,0.21334096954888082
p09,1,2,14,nogo,left,right,0,weak,0.249,284.815,276.0,0.2,276.25,0.2,276.45,0.03333333333333333,276.48333333333335,0.016666666666666666,276.5,1.3,right,12,0.21345885579285095
p09,1,2,15,nogo,left,NA,1,weak,NA,NA,277.8,0.2,278.05,0.2,278.25,0.03333333333333333,278.28333333333336,0.016666666666666666,278.3,1.3,right,12,0.2133148703542247
p09,1,2,16,nogo,left,right,0,strong,0.409,288.583,279.6,0.2,279.85,0.016666666666666666,279.8666666666667,0.03333333333333333,279.9,0.2,280.1,1.3,right,12,0.017685869515844388
p09,1,2,17,Rest,Rest,Rest,Rest,Rest,Rest,Rest,281.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,18,catch,NA,right,1,catch,0.374,292.121,283.2,0.2,283.45,0.0,283.45,0.0,283.45,0.25,283.7,1.3,right,12,1.7301714251516387e-05
p09,1,2,19,Rest,Rest,Rest,Rest,Rest,Rest,Rest,285.0,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p09,1,2,20,go,right,right,1,weak,0.232,297.722,288.6,0.2,288.85,0.2,289.05,0.03333333333333333,289.0833333333333,0.016666666666666666,289.1,1.3,right,12,0.21335416577130673
